ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
IGIB.O,iShares 5-10 Yr Investment Grade Corporate Bd ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.014216844483744717
AGG,iShares Core US Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.013019950948230052
GTO,Invesco Total Return Bond ETF,118,5,120,14,44.0,54.0,1.0,10.0,0.012952457743799828
CMBS.K,iShares CMBS ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.01270902080677394
KORP.K,American Century Diversified Corporate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.012397862464417875
IBDR.K,iShares iBonds Dec 2026 Term Corporate ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.012305501049773238
CWEB.K,Direxion Daily CSI China Internet Idx Bull 2X Shs,88,5,120,14,49.0,54.0,1.0,10.0,0.012163763718165299
SKOR.O,FlexShares Credit-Scored US Corp Bond Index Fund,120,5,120,14,49.0,59.0,1.0,10.0,0.012062191800529698
SCHP.K,Schwab US TIPS ETF,118,5,120,14,44.0,54.0,1.0,10.0,0.011571938690133399
BSCQ.O,Invesco BulletShares 2026 Corporate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.011511346909300446
ILTB.K,iShares Core 10+ Year USD Bond ETF,115,5,60,14,44.0,54.0,1.0,10.0,0.009983677565808202
SPAB.K,SPDR Portfolio Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.00960901429634542
SCHZ.K,Schwab US Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.009451629730313105
PFFD.K,Global X Us Preferred Etf,125,5,60,14,49.0,54.0,1.0,10.0,0.009264061396418999
VGIT.O,Vanguard Intermediate-Term Treasury Index Fd;ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.009241970528030441
SPIP.K,SPDR Portfolio TIPS ETF,118,5,120,14,44.0,54.0,1.0,10.0,0.00902883797591092
UDN,Invesco DB US Dollar Index Bearish Fund,122,5,120,14,44.0,54.0,1.0,10.0,0.0085900865844728
BIV,Vanguard Intermediate-Term Bond Index Fund ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.008618845636668482
BLV,Vanguard Long-Term Bond Index Fund;ETF,115,5,60,14,44.0,54.0,1.0,10.0,0.008405239331101155
JMUB.K,JPMorgan Municipal ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0065737943857517855
VSHY.K,Virtus Newfleet Short Duration High Yield Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.005745826792351361
SCHR.K,Schwab Intermediate-Term US Treasury ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.005126933446803816
BOND.K,PIMCO Active Bond Exchange-Traded Fund,120,5,120,14,49.0,59.0,1.0,10.0,0.004283101957010871
IUSB.O,iShares Core Total USD Bond Market ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.003801205193680657
VBND.K,Vident US Bond Strategy ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.003498094052473144
TIPX.K,SPDR Bloomberg 1-10 Year TIPS ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0025572760687935236
BNDC.K,FlexShares Core Select Bond Fund,122,5,120,14,44.0,54.0,1.0,10.0,0.00198258734132839
SMB,VanEck Short Muni ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0017347451753064735
IMTB.K,iShares Core 5 10 Year USD Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0016383372828183695
RFCI.K,RiverFront Dynamic Core Income ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0164008909939386
IYZ,iShares US Telecommunications ETF,109,5,60,14,44.0,54.0,1.0,10.0,0.0012470791298098138
BGRN.O,iShares USD Green Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,0.0006660433612895034
SRET.O,Global X SuperDividend REIT ETF,123,5,120,14,49.0,54.0,1.0,10.0,-0.014331393332723041
TIP,iShares TIPS Bond ETF,118,5,120,14,44.0,54.0,1.0,10.0,0.00013656638278902733
BBSB.K,JPMorgan BetaBuilders US Treasury Bond 1-3 Yr ETF,121,5,120,14,39.0,54.0,1.0,10.0,0.0
SVOL.K,Simplify Volatility Premium ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.0008853551837624263
TDTF.K,FlexShares iBoxx 5-Year Target Duration TIPS Index,120,5,120,14,49.0,59.0,1.0,10.0,-0.0014525690946061154
UTWO.O,US Treasury 2 Year Note ETF,121,5,120,14,39.0,54.0,1.0,10.0,-0.0020035153470906453
IBTE.O,iShares iBonds Dec 2024 Term Treasury ETF,121,5,120,14,39.0,54.0,1.0,10.0,-0.0028211242156435112
BNDW.O,Vanguard Total World Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.0028819753323515718
JCPB.K,JPMorgan Core Plus Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.003024869240465633
IBMO.K,iShares iBonds Dec 2026 Term Muni Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.003651897138289617
QAT.O,iShares MSCI Qatar ETF,119,5,60,14,44.0,54.0,1.0,10.0,-0.0039033620535074975
GOVI.O,Invesco Equal Weight 0-30 Year Treasury ETF,122,5,120,14,44.0,54.0,1.0,10.0,-0.00397307797294888
IBMN.K,iShares iBonds Dec 2025 Term Muni Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.00478727508404031
FIXD.O,First Trust TCW Opportunistic Fixed Income ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.004848424200333157
HTAB.K,Hartford Schroders Tax-Aware Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.008572627655289655
SJNK.K,SPDR Bloomberg Short Term High Yield Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.00904011175602526
AGZD.O,WisdomTree Interest Rate Hdg US Aggr Bd,120,5,120,14,49.0,59.0,1.0,10.0,-0.009186916346123342
EPRF.K,Innovator S&P Investment Grade Preferred ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.008167885988060397
EAGG.K,iShares ESG Aware US Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.009575106929594734
IAGG.K,iShares Core International Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.00987253562869106
GTIP.K,Goldman Sachs Access Inflation Protected USD Bond,118,5,120,14,44.0,54.0,1.0,10.0,-0.011746542872396515
BKLN.K,Invesco Senior Loan ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.011909998323880622
BBAG.K,JPMorgan BetaBuilders US Aggregate Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.012451321732492637
BND.O,Vanguard Total Bond Market Index Fund;ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.012771967229098347
BSMQ.O,Invesco BulletShares 2026 Municipal Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.013009179098365187
FLCH.K,Franklin FTSE China ETF,123,5,120,14,49.0,54.0,1.0,10.0,-0.04555304809740568
BYLD.K,iShares Yield Optimized Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.013601287817335272
SPMB.K,SPDR Portfolio Mortgage Backed Bond ETF,118,5,120,14,44.0,54.0,1.0,10.0,-0.013743226522309415
GOVT.K,iShares US Treasury Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.014426160341549976
BNDX.O,Vanguard Total International Bond Index Fund;ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.014460884481791947
IEF.O,iShares 7-10 Year Treasury Bond ETF,118,5,120,14,44.0,54.0,1.0,10.0,-0.016232136768556393
IG,Principal Investment Grade Corporate Active ETF,122,5,120,14,44.0,54.0,1.0,10.0,-0.016657212825261114
MBB.O,iShares MBS ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.017096352140989812
GNMA.O,iShares GNMA Bond ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.017588744395392042
UST,ProShares Ultra 7-10 Year Treasury,115,5,60,14,44.0,54.0,1.0,10.0,-0.018826415659914275
EMTL.K,SPDR DoubleLine Emerging Markets Fixed Income ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.01923834477369435
VMBS.O,Vanguard Mortgage-Backed Secs Idx Fund;ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.022738600522852148
ZROZ.K,PIMCO 25+ Year Zero Coupon US Treasury Index ETF,114,5,60,14,44.0,54.0,1.0,10.0,-0.024736991003799336
TBJL.K,Innovator 20+ Year Treasury Bond 9 Bffr ETF - Jul,125,5,60,14,49.0,54.0,1.0,10.0,-0.02529272264572835
QYLD.O,Global X NASDAQ 100 Covered Call ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.02980689762774169
REM,Ishares Mortgage Real Estate Etf,123,5,120,14,49.0,54.0,1.0,10.0,-0.025212199712844385
TOTL.K,SPDR DoubleLine Total Return Tactical ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.03552331952143528
PFLD.K,AAM Low Duration Preferred and Income Sec ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.03135263349809525
PSCU.O,Invesco S&P SmallCap Utilities & Comm Svcs,100,5,60,14,49.0,54.0,1.0,10.0,-0.03205614239772503
AGGY.K,WisdomTree Yield Enhanced US Aggregate Bond Fund,120,5,120,14,49.0,59.0,1.0,10.0,-0.03266167750304594
LTPZ.K,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,113,5,120,14,39.0,54.0,1.0,10.0,-0.033811156926416785
SPFF.K,Global X SuperIncome Preferred Etf,125,5,60,14,49.0,54.0,1.0,10.0,-0.034590990268866806
TLH,iShares 10-20 Year Treasury Bond ETF,115,5,60,14,44.0,54.0,1.0,10.0,-0.036658408130880504
YYY,Amplify High Income ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.038087310165181965
JMBS.K,Janus Henderson Mortgage-Backed Securities ETF,120,5,120,14,49.0,59.0,1.0,10.0,-0.039561889045431675
VGLT.O,Vanguard Long-Term Treasury Index Fund;ETF,115,5,60,14,44.0,54.0,1.0,10.0,-0.041492386381370316
SRVR.K,Pacer Data & Infrastructure RE,95,5,120,14,49.0,54.0,1.0,10.0,-0.04191158214019608
EDV,Vanguard Extended Duration Treasury Index Fd;ETF,114,5,60,14,44.0,54.0,1.0,10.0,-0.0545249270937036
UFO.O,Procure Space ETF,123,5,120,14,49.0,54.0,1.0,10.0,-0.06706945274790832
ECH,iShares MSCI Chile ETF,123,5,120,14,49.0,54.0,1.0,10.0,-0.06897612673262576
TUA,Simplify Short Term Treasury Futures Strategy ETF,136,5,60,14,49.0,59.0,1.0,10.0,0.2114200652172762
TYD,Direxion Daily 7-10 Year Treasury Bull 3X Shares,114,5,60,14,44.0,54.0,1.0,10.0,-0.09319045923394342
KBA,KraneShares Bosera MSCI China A 50 Connect Idx ETF,107,5,120,14,39.0,54.0,1.0,10.0,-0.10808938607943319
IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,125,5,60,14,49.0,54.0,1.0,10.0,-0.13632968314449878
CNRG.K,SPDR S&P Kensho Clean Power ETF,58,5,120,14,49.0,54.0,1.0,10.0,-0.18895260625139365
KRBN.K,KraneShares Global Carbon Strategy ETF,58,5,120,14,49.0,54.0,1.0,10.0,-0.19141751867887502
CXSE.O,WisdomTree China ex-State-Owned Enterprises Fund,102,5,120,14,39.0,54.0,1.0,10.0,-0.19382809817137214
PNQI.O,Invesco Nasdaq Internet ETF,77,5,120,14,34.0,54.0,1.0,10.0,-0.47969080125803265
